"Cause Name","total_attention_score","measure_id","measure_name","location_id","location_name","sex_id","sex_name","age_id","age_name","cause_id","metric_id","metric_name","year","DALY","upper","lower"
"Psoriasis",70797545,2,"DALYs (Disability-Adjusted Life Years)",44586,"G20",3,"Both",22,"All ages",655,1,"Number",2023,1770127.755,2330709.92,1285426.22
"Psoriasis",70797545,2,"DALYs (Disability-Adjusted Life Years)",478,"World Bank Regions",3,"Both",22,"All ages",655,1,"Number",2023,2646299.566,3486369.06,1920258.385
"Psoriasis",70797545,2,"DALYs (Disability-Adjusted Life Years)",44587,"African Union",3,"Both",22,"All ages",655,1,"Number",2023,274196.336,362698.7317,198978.0024
"Psoriasis",70797545,2,"DALYs (Disability-Adjusted Life Years)",252,"Micronesia",3,"Both",22,"All ages",655,1,"Number",2023,153.4955517,203.477953,109.7156787
"Psoriasis",70797545,2,"DALYs (Disability-Adjusted Life Years)",479,"WHO region",3,"Both",22,"All ages",655,1,"Number",2023,2631051.916,3466724.936,1909119.755
"Psoriasis",70797545,2,"DALYs (Disability-Adjusted Life Years)",251,"Melanesia",3,"Both",22,"All ages",655,1,"Number",2023,2443.37719,3225.768386,1716.812417
"Psoriasis",70797545,2,"DALYs (Disability-Adjusted Life Years)",44591,"World Bank Income Levels",3,"Both",22,"All ages",655,1,"Number",2023,2646299.566,3486369.06,1920258.385
"Psoriasis",70797545,2,"DALYs (Disability-Adjusted Life Years)",44634,"High-middle SDI",3,"Both",22,"All ages",655,1,"Number",2023,566034.0518,746634.6115,408972.7993
"Psoriasis",70797545,2,"DALYs (Disability-Adjusted Life Years)",257,"Polynesia",3,"Both",22,"All ages",655,1,"Number",2023,106.6489347,142.3054313,78.84084835
"Psoriasis",70797545,2,"DALYs (Disability-Adjusted Life Years)",44534,"Commonwealth",3,"Both",22,"All ages",655,1,"Number",2023,709417.7479,936020.6504,516420.9973
"Psoriasis",70797545,2,"DALYs (Disability-Adjusted Life Years)",44636,"Low-middle SDI",3,"Both",22,"All ages",655,1,"Number",2023,292522.9151,387019.2274,212553.8661
"Psoriasis",70797545,2,"DALYs (Disability-Adjusted Life Years)",94217,"Gulf Cooperation Council",3,"Both",22,"All ages",655,1,"Number",2023,22187.59388,29351.61428,16160.60987
"Psoriasis",70797545,2,"DALYs (Disability-Adjusted Life Years)",44642,"Nordic Region",3,"Both",22,"All ages",655,1,"Number",2023,15437.59513,20258.67388,11341.17582
"Psoriasis",70797545,2,"DALYs (Disability-Adjusted Life Years)",4743,"European Union",3,"Both",22,"All ages",655,1,"Number",2023,240643.3887,317225.7457,175053.719
"Psoriasis",70797545,2,"DALYs (Disability-Adjusted Life Years)",4745,"League of Arab States",3,"Both",22,"All ages",655,1,"Number",2023,120227.4717,159615.0499,87562.11637
"Psoriasis",70797545,2,"DALYs (Disability-Adjusted Life Years)",44635,"High SDI",3,"Both",22,"All ages",655,1,"Number",2023,1188385.186,1564817.663,864281.4302
"Psoriasis",70797545,2,"DALYs (Disability-Adjusted Life Years)",44637,"Low SDI",3,"Both",22,"All ages",655,1,"Number",2023,314208.0236,412191.5019,228153.9093
"Psoriasis",70797545,2,"DALYs (Disability-Adjusted Life Years)",44639,"Middle SDI",3,"Both",22,"All ages",655,1,"Number",2023,285156.2996,375813.477,206763.6675
"Psoriasis",70797545,2,"DALYs (Disability-Adjusted Life Years)",94216,"Association of Southeast Asian Nations",3,"Both",22,"All ages",655,1,"Number",2023,213814.5677,279093.0817,154285.3288
"Psoriasis",70797545,2,"DALYs (Disability-Adjusted Life Years)",44584,"OECD Countries",3,"Both",22,"All ages",655,1,"Number",2023,673503.8496,886308.8982,491529.8872
"Psoriasis",70797545,2,"DALYs (Disability-Adjusted Life Years)",94366,"Sahel Region",3,"Both",22,"All ages",655,1,"Number",2023,61481.56628,81296.31191,44431.10263
"Psoriasis",70797545,2,"DALYs (Disability-Adjusted Life Years)",94215,"Organization of Islamic Cooperation",3,"Both",22,"All ages",655,1,"Number",2023,499135.4771,660119.2093,361479.7091
"Pulmonary Arterial Hypertension",12988,2,"DALYs (Disability-Adjusted Life Years)",4,"Southeast Asia, East Asia, and Oceania",3,"Both",22,"All ages",1004,1,"Number",2023,150682.4801,227082.543,110002.07
"Pulmonary Arterial Hypertension",12988,2,"DALYs (Disability-Adjusted Life Years)",31,"Central Europe, Eastern Europe, and Central Asia",3,"Both",22,"All ages",1004,1,"Number",2023,29673.59053,35308.46296,24428.34547
"Pulmonary Arterial Hypertension",12988,2,"DALYs (Disability-Adjusted Life Years)",166,"Sub-Saharan Africa",3,"Both",22,"All ages",1004,1,"Number",2023,120206.0089,233136.9418,58021.47031
"Pulmonary Arterial Hypertension",12988,2,"DALYs (Disability-Adjusted Life Years)",158,"South Asia",3,"Both",22,"All ages",1004,1,"Number",2023,181111.7112,302714.5615,106215.4301
"Pulmonary Arterial Hypertension",12988,2,"DALYs (Disability-Adjusted Life Years)",64,"High-income",3,"Both",22,"All ages",1004,1,"Number",2023,95465.648,109164.1093,81007.35761
"Pulmonary Arterial Hypertension",12988,2,"DALYs (Disability-Adjusted Life Years)",137,"North Africa and Middle East",3,"Both",22,"All ages",1004,1,"Number",2023,87492.96077,141416.7462,52086.14761
"Pulmonary Arterial Hypertension",12988,2,"DALYs (Disability-Adjusted Life Years)",103,"Latin America and Caribbean",3,"Both",22,"All ages",1004,1,"Number",2023,36024.41939,41423.9489,30891.81199
"Pulmonary Arterial Hypertension",12988,2,"DALYs (Disability-Adjusted Life Years)",44584,"OECD Countries",3,"Both",22,"All ages",1004,1,"Number",2023,112611.748,127376.6186,97536.94106
"Pulmonary Arterial Hypertension",12988,2,"DALYs (Disability-Adjusted Life Years)",44586,"G20",3,"Both",22,"All ages",1004,1,"Number",2023,367684.7916,468336.8247,285064.6539
"Pulmonary Arterial Hypertension",12988,2,"DALYs (Disability-Adjusted Life Years)",251,"Melanesia",3,"Both",22,"All ages",1004,1,"Number",2023,1316.178122,3061.942732,436.9041983
"Pulmonary Arterial Hypertension",12988,2,"DALYs (Disability-Adjusted Life Years)",478,"World Bank Regions",3,"Both",22,"All ages",1004,1,"Number",2023,700071.7044,998039.5317,513972.7911
"Pulmonary Arterial Hypertension",12988,2,"DALYs (Disability-Adjusted Life Years)",44587,"African Union",3,"Both",22,"All ages",1004,1,"Number",2023,164104.1906,294942.5178,85822.05398
"Pulmonary Arterial Hypertension",12988,2,"DALYs (Disability-Adjusted Life Years)",44591,"World Bank Income Levels",3,"Both",22,"All ages",1004,1,"Number",2023,700071.7044,998039.5317,513972.7911
"Pulmonary Arterial Hypertension",12988,2,"DALYs (Disability-Adjusted Life Years)",44534,"Commonwealth",3,"Both",22,"All ages",1004,1,"Number",2023,241156.3342,385298.0159,142406.6825
"Pulmonary Arterial Hypertension",12988,2,"DALYs (Disability-Adjusted Life Years)",44634,"High-middle SDI",3,"Both",22,"All ages",1004,1,"Number",2023,116455.0942,153812.4755,84123.96029
"Pulmonary Arterial Hypertension",12988,2,"DALYs (Disability-Adjusted Life Years)",44635,"High SDI",3,"Both",22,"All ages",1004,1,"Number",2023,185192.6725,213150.0081,162158.1015
"Pulmonary Arterial Hypertension",12988,2,"DALYs (Disability-Adjusted Life Years)",44637,"Low SDI",3,"Both",22,"All ages",1004,1,"Number",2023,214077.5381,363615.2577,114924.7824
"Pulmonary Arterial Hypertension",12988,2,"DALYs (Disability-Adjusted Life Years)",94216,"Association of Southeast Asian Nations",3,"Both",22,"All ages",1004,1,"Number",2023,33506.25471,83328.58364,12154.43298
"Pulmonary Arterial Hypertension",12988,2,"DALYs (Disability-Adjusted Life Years)",44639,"Middle SDI",3,"Both",22,"All ages",1004,1,"Number",2023,83966.60053,135610.3366,53933.14306
"Pulmonary Arterial Hypertension",12988,2,"DALYs (Disability-Adjusted Life Years)",44642,"Nordic Region",3,"Both",22,"All ages",1004,1,"Number",2023,1234.309858,1482.220743,1018.827747
"Pulmonary Arterial Hypertension",12988,2,"DALYs (Disability-Adjusted Life Years)",479,"WHO region",3,"Both",22,"All ages",1004,1,"Number",2023,698006.3674,995990.2103,512054.7714
"Pulmonary Arterial Hypertension",12988,2,"DALYs (Disability-Adjusted Life Years)",252,"Micronesia",3,"Both",22,"All ages",1004,1,"Number",2023,25.93454739,44.58216559,15.80506874
"Pulmonary Arterial Hypertension",12988,2,"DALYs (Disability-Adjusted Life Years)",94366,"Sahel Region",3,"Both",22,"All ages",1004,1,"Number",2023,50767.96553,99275.26369,23302.64014
"Pulmonary Arterial Hypertension",12988,2,"DALYs (Disability-Adjusted Life Years)",257,"Polynesia",3,"Both",22,"All ages",1004,1,"Number",2023,23.87013492,63.00961642,8.37183384
"Pulmonary Arterial Hypertension",12988,2,"DALYs (Disability-Adjusted Life Years)",4745,"League of Arab States",3,"Both",22,"All ages",1004,1,"Number",2023,56252.2597,96365.46484,31420.41689
"Pulmonary Arterial Hypertension",12988,2,"DALYs (Disability-Adjusted Life Years)",44636,"Low-middle SDI",3,"Both",22,"All ages",1004,1,"Number",2023,100380.8616,158666.7121,59216.92186
"Pulmonary Arterial Hypertension",12988,2,"DALYs (Disability-Adjusted Life Years)",94215,"Organization of Islamic Cooperation",3,"Both",22,"All ages",1004,1,"Number",2023,229084.4408,377481.8909,133435.9636
"Pulmonary Arterial Hypertension",12988,2,"DALYs (Disability-Adjusted Life Years)",4743,"European Union",3,"Both",22,"All ages",1004,1,"Number",2023,35365.1761,39552.53257,30884.84191
"Pulmonary Arterial Hypertension",12988,2,"DALYs (Disability-Adjusted Life Years)",94217,"Gulf Cooperation Council",3,"Both",22,"All ages",1004,1,"Number",2023,1812.742783,3286.958205,1058.469932
"Pyoderma",92,2,"DALYs (Disability-Adjusted Life Years)",4,"Southeast Asia, East Asia, and Oceania",3,"Both",22,"All ages",657,1,"Number",2023,284940.5287,389546.5746,213644.8687
"Pyoderma",92,2,"DALYs (Disability-Adjusted Life Years)",166,"Sub-Saharan Africa",3,"Both",22,"All ages",657,1,"Number",2023,389234.4589,668574.3791,215687.0101
"Pyoderma",92,2,"DALYs (Disability-Adjusted Life Years)",31,"Central Europe, Eastern Europe, and Central Asia",3,"Both",22,"All ages",657,1,"Number",2023,61655.94778,70879.01081,52095.36292
"Pyoderma",92,2,"DALYs (Disability-Adjusted Life Years)",64,"High-income",3,"Both",22,"All ages",657,1,"Number",2023,249454.8049,270747.5641,224454.7842
"Pyoderma",92,2,"DALYs (Disability-Adjusted Life Years)",158,"South Asia",3,"Both",22,"All ages",657,1,"Number",2023,437044.7564,751822.1245,233771.2324
"Pyoderma",92,2,"DALYs (Disability-Adjusted Life Years)",137,"North Africa and Middle East",3,"Both",22,"All ages",657,1,"Number",2023,22426.40767,36936.93364,13856.55207
"Pyoderma",92,2,"DALYs (Disability-Adjusted Life Years)",103,"Latin America and Caribbean",3,"Both",22,"All ages",657,1,"Number",2023,345723.1986,368368.0244,324375.6632
"Pyoderma",92,2,"DALYs (Disability-Adjusted Life Years)",44586,"G20",3,"Both",22,"All ages",657,1,"Number",2023,943716.9973,1186852.885,757076.9262
"Pyoderma",92,2,"DALYs (Disability-Adjusted Life Years)",44587,"African Union",3,"Both",22,"All ages",657,1,"Number",2023,399232.4692,679145.6453,223060.31
"Pyoderma",92,2,"DALYs (Disability-Adjusted Life Years)",478,"World Bank Regions",3,"Both",22,"All ages",657,1,"Number",2023,1788748.223,2462786.391,1320853.29
"Pyoderma",92,2,"DALYs (Disability-Adjusted Life Years)",252,"Micronesia",3,"Both",22,"All ages",657,1,"Number",2023,639.9450846,972.1315979,432.6643049
"Pyoderma",92,2,"DALYs (Disability-Adjusted Life Years)",479,"WHO region",3,"Both",22,"All ages",657,1,"Number",2023,1778755.904,2452852.484,1312225.04
"Pyoderma",92,2,"DALYs (Disability-Adjusted Life Years)",251,"Melanesia",3,"Both",22,"All ages",657,1,"Number",2023,4204.318545,7711.586272,1948.272308
"Pyoderma",92,2,"DALYs (Disability-Adjusted Life Years)",44591,"World Bank Income Levels",3,"Both",22,"All ages",657,1,"Number",2023,1788748.223,2462786.391,1320853.29
"Pyoderma",92,2,"DALYs (Disability-Adjusted Life Years)",44634,"High-middle SDI",3,"Both",22,"All ages",657,1,"Number",2023,358102.2038,428124.3385,298722.896
"Pyoderma",92,2,"DALYs (Disability-Adjusted Life Years)",257,"Polynesia",3,"Both",22,"All ages",657,1,"Number",2023,233.5853676,463.6458817,107.939768
"Pyoderma",92,2,"DALYs (Disability-Adjusted Life Years)",44534,"Commonwealth",3,"Both",22,"All ages",657,1,"Number",2023,710081.2844,1198243.046,415622.5721
"Pyoderma",92,2,"DALYs (Disability-Adjusted Life Years)",44636,"Low-middle SDI",3,"Both",22,"All ages",657,1,"Number",2023,280467.7148,475535.1408,163536.8913
"Pyoderma",92,2,"DALYs (Disability-Adjusted Life Years)",94217,"Gulf Cooperation Council",3,"Both",22,"All ages",657,1,"Number",2023,3089.613572,5211.629397,1906.953514
"Pyoderma",92,2,"DALYs (Disability-Adjusted Life Years)",44642,"Nordic Region",3,"Both",22,"All ages",657,1,"Number",2023,12587.02272,14122.17519,10667.24745
"Pyoderma",92,2,"DALYs (Disability-Adjusted Life Years)",4743,"European Union",3,"Both",22,"All ages",657,1,"Number",2023,131625.8421,141721.4357,116172.6858
"Pyoderma",92,2,"DALYs (Disability-Adjusted Life Years)",4745,"League of Arab States",3,"Both",22,"All ages",657,1,"Number",2023,21570.9576,36917.8755,12488.34653
"Pyoderma",92,2,"DALYs (Disability-Adjusted Life Years)",44635,"High SDI",3,"Both",22,"All ages",657,1,"Number",2023,457474.4634,498120.3718,417404.9146
"Pyoderma",92,2,"DALYs (Disability-Adjusted Life Years)",44637,"Low SDI",3,"Both",22,"All ages",657,1,"Number",2023,469077.4497,823182.8334,243214.453
"Pyoderma",92,2,"DALYs (Disability-Adjusted Life Years)",44639,"Middle SDI",3,"Both",22,"All ages",657,1,"Number",2023,223633.3193,300929.8243,168583.2225
"Pyoderma",92,2,"DALYs (Disability-Adjusted Life Years)",94216,"Association of Southeast Asian Nations",3,"Both",22,"All ages",657,1,"Number",2023,227383.5361,303959.3225,155645.8746
"Pyoderma",92,2,"DALYs (Disability-Adjusted Life Years)",44584,"OECD Countries",3,"Both",22,"All ages",657,1,"Number",2023,334102.3889,363802.955,303363.6666
"Pyoderma",92,2,"DALYs (Disability-Adjusted Life Years)",94366,"Sahel Region",3,"Both",22,"All ages",657,1,"Number",2023,152022.0369,272798.6719,77480.45822
"Pyoderma",92,2,"DALYs (Disability-Adjusted Life Years)",94215,"Organization of Islamic Cooperation",3,"Both",22,"All ages",657,1,"Number",2023,468726.583,823914.8608,259734.0637
"Rabies",0,2,"DALYs (Disability-Adjusted Life Years)",64,"High-income",3,"Both",22,"All ages",359,1,"Number",2023,438.138896,573.4726623,330.6837244
"Rabies",0,2,"DALYs (Disability-Adjusted Life Years)",166,"Sub-Saharan Africa",3,"Both",22,"All ages",359,1,"Number",2023,407702.4518,893615.6874,117602.8633
"Rabies",0,2,"DALYs (Disability-Adjusted Life Years)",103,"Latin America and Caribbean",3,"Both",22,"All ages",359,1,"Number",2023,122.9893479,162.5457295,94.59041328
"Rabies",0,2,"DALYs (Disability-Adjusted Life Years)",137,"North Africa and Middle East",3,"Both",22,"All ages",359,1,"Number",2023,1018.367515,2003.774616,402.0113839
"Rabies",0,2,"DALYs (Disability-Adjusted Life Years)",4,"Southeast Asia, East Asia, and Oceania",3,"Both",22,"All ages",359,1,"Number",2023,62404.16658,101732.7134,25418.6939
"Rabies",0,2,"DALYs (Disability-Adjusted Life Years)",158,"South Asia",3,"Both",22,"All ages",359,1,"Number",2023,398742.1974,707363.9232,147006.0943
"Rabies",0,2,"DALYs (Disability-Adjusted Life Years)",31,"Central Europe, Eastern Europe, and Central Asia",3,"Both",22,"All ages",359,1,"Number",2023,482.0687696,696.7196896,308.6244031
"Rabies",0,2,"DALYs (Disability-Adjusted Life Years)",44586,"G20",3,"Both",22,"All ages",359,1,"Number",2023,335341.6048,609037.5304,117480.6127
"Rabies",0,2,"DALYs (Disability-Adjusted Life Years)",478,"World Bank Regions",3,"Both",22,"All ages",359,1,"Number",2023,870706.4626,1588027.294,348382.0734
"Rabies",0,2,"DALYs (Disability-Adjusted Life Years)",252,"Micronesia",3,"Both",22,"All ages",359,1,"Number",2023,2.187586727,4.215238713,0.809866812
"Rabies",0,2,"DALYs (Disability-Adjusted Life Years)",251,"Melanesia",3,"Both",22,"All ages",359,1,"Number",2023,51.43997365,139.7361507,9.812117743
"Rabies",0,2,"DALYs (Disability-Adjusted Life Years)",44591,"World Bank Income Levels",3,"Both",22,"All ages",359,1,"Number",2023,870706.4626,1588027.294,348382.0734
"Rabies",0,2,"DALYs (Disability-Adjusted Life Years)",257,"Polynesia",3,"Both",22,"All ages",359,1,"Number",2023,1.437182685,3.203023889,0.354983554
"Rabies",0,2,"DALYs (Disability-Adjusted Life Years)",44635,"High SDI",3,"Both",22,"All ages",359,1,"Number",2023,9957.806377,14884.38912,4853.891888
"Rabies",0,2,"DALYs (Disability-Adjusted Life Years)",44636,"Low-middle SDI",3,"Both",22,"All ages",359,1,"Number",2023,241193.9351,467990.9357,84120.56364
"Rabies",0,2,"DALYs (Disability-Adjusted Life Years)",479,"WHO region",3,"Both",22,"All ages",359,1,"Number",2023,870703.5295,1588022.429,348379.8813
"Rabies",0,2,"DALYs (Disability-Adjusted Life Years)",44637,"Low SDI",3,"Both",22,"All ages",359,1,"Number",2023,517619.8484,1083971.027,189911.2996
"Rabies",0,2,"DALYs (Disability-Adjusted Life Years)",44639,"Middle SDI",3,"Both",22,"All ages",359,1,"Number",2023,40228.34519,71462.72732,16652.27869
"Rabies",0,2,"DALYs (Disability-Adjusted Life Years)",44642,"Nordic Region",3,"Both",22,"All ages",359,1,"Number",2023,1.893136036,2.543382733,1.373439033
"Rabies",0,2,"DALYs (Disability-Adjusted Life Years)",44587,"African Union",3,"Both",22,"All ages",359,1,"Number",2023,408074.0446,894174.796,117747.1511
"Rabies",0,2,"DALYs (Disability-Adjusted Life Years)",4743,"European Union",3,"Both",22,"All ages",359,1,"Number",2023,18.92371324,27.62163635,13.93409297
"Rabies",0,2,"DALYs (Disability-Adjusted Life Years)",44634,"High-middle SDI",3,"Both",22,"All ages",359,1,"Number",2023,61706.61356,110664.9607,16017.64262
"Rabies",0,2,"DALYs (Disability-Adjusted Life Years)",4745,"League of Arab States",3,"Both",22,"All ages",359,1,"Number",2023,8806.120438,20487.98681,2363.769707
"Rabies",0,2,"DALYs (Disability-Adjusted Life Years)",94216,"Association of Southeast Asian Nations",3,"Both",22,"All ages",359,1,"Number",2023,40182.31097,72112.62264,14368.26366
"Rabies",0,2,"DALYs (Disability-Adjusted Life Years)",94366,"Sahel Region",3,"Both",22,"All ages",359,1,"Number",2023,201601.6143,430514.4288,64975.0312
"Rabies",0,2,"DALYs (Disability-Adjusted Life Years)",44584,"OECD Countries",3,"Both",22,"All ages",359,1,"Number",2023,523.0179973,675.8545055,393.4600656
"Rabies",0,2,"DALYs (Disability-Adjusted Life Years)",44534,"Commonwealth",3,"Both",22,"All ages",359,1,"Number",2023,592884.5589,1102768.142,209041.0633
"Rabies",0,2,"DALYs (Disability-Adjusted Life Years)",94217,"Gulf Cooperation Council",3,"Both",22,"All ages",359,1,"Number",2023,2.054716597,5.095739516,0.584786831
"Rabies",0,2,"DALYs (Disability-Adjusted Life Years)",94215,"Organization of Islamic Cooperation",3,"Both",22,"All ages",359,1,"Number",2023,314457.8114,651515.9701,103730.9464
"Refraction disorders",22764770,2,"DALYs (Disability-Adjusted Life Years)",4,"Southeast Asia, East Asia, and Oceania",3,"Both",22,"All ages",999,1,"Number",2023,1760566.426,2340329.568,1235865.983
"Refraction disorders",22764770,2,"DALYs (Disability-Adjusted Life Years)",31,"Central Europe, Eastern Europe, and Central Asia",3,"Both",22,"All ages",999,1,"Number",2023,266608.5462,395934.7682,175141.1965
"Refraction disorders",22764770,2,"DALYs (Disability-Adjusted Life Years)",166,"Sub-Saharan Africa",3,"Both",22,"All ages",999,1,"Number",2023,341204.9644,472949.246,237018.3401
"Refraction disorders",22764770,2,"DALYs (Disability-Adjusted Life Years)",158,"South Asia",3,"Both",22,"All ages",999,1,"Number",2023,1647553.004,2255610.029,1127351.719
"Refraction disorders",22764770,2,"DALYs (Disability-Adjusted Life Years)",64,"High-income",3,"Both",22,"All ages",999,1,"Number",2023,451299.8631,681410.2662,300634.9935
"Refraction disorders",22764770,2,"DALYs (Disability-Adjusted Life Years)",137,"North Africa and Middle East",3,"Both",22,"All ages",999,1,"Number",2023,285106.114,414098.2589,192318.3462
"Refraction disorders",22764770,2,"DALYs (Disability-Adjusted Life Years)",103,"Latin America and Caribbean",3,"Both",22,"All ages",999,1,"Number",2023,411458.4076,609630.5115,275584.2271
"Refraction disorders",22764770,2,"DALYs (Disability-Adjusted Life Years)",44584,"OECD Countries",3,"Both",22,"All ages",999,1,"Number",2023,623083.6224,929853.2541,419077.3167
"Refraction disorders",22764770,2,"DALYs (Disability-Adjusted Life Years)",44586,"G20",3,"Both",22,"All ages",999,1,"Number",2023,3722163.651,5084658.198,2545396.587
"Refraction disorders",22764770,2,"DALYs (Disability-Adjusted Life Years)",251,"Melanesia",3,"Both",22,"All ages",999,1,"Number",2023,5058.505447,7624.576732,3359.261313
"Refraction disorders",22764770,2,"DALYs (Disability-Adjusted Life Years)",478,"World Bank Regions",3,"Both",22,"All ages",999,1,"Number",2023,5161290.323,7153538.338,3514405.486
"Refraction disorders",22764770,2,"DALYs (Disability-Adjusted Life Years)",44587,"African Union",3,"Both",22,"All ages",999,1,"Number",2023,462665.4727,653833.065,317414.7331
"Refraction disorders",22764770,2,"DALYs (Disability-Adjusted Life Years)",44591,"World Bank Income Levels",3,"Both",22,"All ages",999,1,"Number",2023,5161290.323,7153538.338,3514405.486
"Refraction disorders",22764770,2,"DALYs (Disability-Adjusted Life Years)",44534,"Commonwealth",3,"Both",22,"All ages",999,1,"Number",2023,1947707.288,2676119.002,1332309.94
"Refraction disorders",22764770,2,"DALYs (Disability-Adjusted Life Years)",44635,"High SDI",3,"Both",22,"All ages",999,1,"Number",2023,1609763.957,2265472.601,1093212.36
"Refraction disorders",22764770,2,"DALYs (Disability-Adjusted Life Years)",44634,"High-middle SDI",3,"Both",22,"All ages",999,1,"Number",2023,1363836.283,1850541.039,938876.7823
"Refraction disorders",22764770,2,"DALYs (Disability-Adjusted Life Years)",44637,"Low SDI",3,"Both",22,"All ages",999,1,"Number",2023,792981.6826,1101470.533,539125.7228
"Refraction disorders",22764770,2,"DALYs (Disability-Adjusted Life Years)",94216,"Association of Southeast Asian Nations",3,"Both",22,"All ages",999,1,"Number",2023,279619.32,395238.7033,189543.1796
"Refraction disorders",22764770,2,"DALYs (Disability-Adjusted Life Years)",44639,"Middle SDI",3,"Both",22,"All ages",999,1,"Number",2023,528328.4455,753981.0194,359642.1774
"Refraction disorders",22764770,2,"DALYs (Disability-Adjusted Life Years)",479,"WHO region",3,"Both",22,"All ages",999,1,"Number",2023,5135332.632,7118207.957,3496653.779
"Refraction disorders",22764770,2,"DALYs (Disability-Adjusted Life Years)",252,"Micronesia",3,"Both",22,"All ages",999,1,"Number",2023,200.5145516,302.1169324,131.4841794
"Refraction disorders",22764770,2,"DALYs (Disability-Adjusted Life Years)",94366,"Sahel Region",3,"Both",22,"All ages",999,1,"Number",2023,134594.4649,186071.2674,94320.22763
"Refraction disorders",22764770,2,"DALYs (Disability-Adjusted Life Years)",4745,"League of Arab States",3,"Both",22,"All ages",999,1,"Number",2023,192662.8,285001.3001,129148.2389
"Refraction disorders",22764770,2,"DALYs (Disability-Adjusted Life Years)",257,"Polynesia",3,"Both",22,"All ages",999,1,"Number",2023,144.8885404,216.8786381,97.23552075
"Refraction disorders",22764770,2,"DALYs (Disability-Adjusted Life Years)",44636,"Low-middle SDI",3,"Both",22,"All ages",999,1,"Number",2023,866388.6785,1186312.291,592362.3612
"Refraction disorders",22764770,2,"DALYs (Disability-Adjusted Life Years)",44642,"Nordic Region",3,"Both",22,"All ages",999,1,"Number",2023,12577.80609,18979.60336,8322.186213
"Refraction disorders",22764770,2,"DALYs (Disability-Adjusted Life Years)",94215,"Organization of Islamic Cooperation",3,"Both",22,"All ages",999,1,"Number",2023,922915.7748,1306574.797,626775.0862
"Refraction disorders",22764770,2,"DALYs (Disability-Adjusted Life Years)",4743,"European Union",3,"Both",22,"All ages",999,1,"Number",2023,204829.9673,310281.8306,136359.6137
"Refraction disorders",22764770,2,"DALYs (Disability-Adjusted Life Years)",94217,"Gulf Cooperation Council",3,"Both",22,"All ages",999,1,"Number",2023,25923.15334,38818.74426,17517.41891
"Retinoblastoma",15695222,2,"DALYs (Disability-Adjusted Life Years)",31,"Central Europe, Eastern Europe, and Central Asia",3,"Both",22,"All ages",1009,1,"Number",2023,1614.663951,2366.628446,1087.817299
"Retinoblastoma",15695222,2,"DALYs (Disability-Adjusted Life Years)",166,"Sub-Saharan Africa",3,"Both",22,"All ages",1009,1,"Number",2023,196702.5769,439033.5516,70010.23543
"Retinoblastoma",15695222,2,"DALYs (Disability-Adjusted Life Years)",4,"Southeast Asia, East Asia, and Oceania",3,"Both",22,"All ages",1009,1,"Number",2023,18528.82035,32865.33802,8611.941584
"Retinoblastoma",15695222,2,"DALYs (Disability-Adjusted Life Years)",158,"South Asia",3,"Both",22,"All ages",1009,1,"Number",2023,45560.17883,103215.9117,14494.67696
"Retinoblastoma",15695222,2,"DALYs (Disability-Adjusted Life Years)",64,"High-income",3,"Both",22,"All ages",1009,1,"Number",2023,1602.671377,2033.723855,1269.509466
"Retinoblastoma",15695222,2,"DALYs (Disability-Adjusted Life Years)",103,"Latin America and Caribbean",3,"Both",22,"All ages",1009,1,"Number",2023,13168.84558,18348.0863,9450.561294
"Retinoblastoma",15695222,2,"DALYs (Disability-Adjusted Life Years)",137,"North Africa and Middle East",3,"Both",22,"All ages",1009,1,"Number",2023,5404.806076,9841.693788,2315.37429
"Retinoblastoma",15695222,2,"DALYs (Disability-Adjusted Life Years)",44586,"G20",3,"Both",22,"All ages",1009,1,"Number",2023,41190.86523,78269.28297,22613.56007
"Retinoblastoma",15695222,2,"DALYs (Disability-Adjusted Life Years)",44584,"OECD Countries",3,"Both",22,"All ages",1009,1,"Number",2023,4846.871345,6297.208469,3676.110166
"Retinoblastoma",15695222,2,"DALYs (Disability-Adjusted Life Years)",251,"Melanesia",3,"Both",22,"All ages",1009,1,"Number",2023,306.0066596,1047.033576,83.29328288
"Retinoblastoma",15695222,2,"DALYs (Disability-Adjusted Life Years)",478,"World Bank Regions",3,"Both",22,"All ages",1009,1,"Number",2023,282446.4771,611545.2377,112047.4642
"Retinoblastoma",15695222,2,"DALYs (Disability-Adjusted Life Years)",44587,"African Union",3,"Both",22,"All ages",1009,1,"Number",2023,200399.771,447509.4174,70938.66208
"Retinoblastoma",15695222,2,"DALYs (Disability-Adjusted Life Years)",257,"Polynesia",3,"Both",22,"All ages",1009,1,"Number",2023,18.31441132,56.17275621,5.089047839
"Retinoblastoma",15695222,2,"DALYs (Disability-Adjusted Life Years)",44591,"World Bank Income Levels",3,"Both",22,"All ages",1009,1,"Number",2023,282446.4771,611545.2377,112047.4642
"Retinoblastoma",15695222,2,"DALYs (Disability-Adjusted Life Years)",44534,"Commonwealth",3,"Both",22,"All ages",1009,1,"Number",2023,164021.2185,366569.2253,60707.91901
"Retinoblastoma",15695222,2,"DALYs (Disability-Adjusted Life Years)",44635,"High SDI",3,"Both",22,"All ages",1009,1,"Number",2023,6922.499486,9735.50794,4301.842879
"Retinoblastoma",15695222,2,"DALYs (Disability-Adjusted Life Years)",44637,"Low SDI",3,"Both",22,"All ages",1009,1,"Number",2023,182551.76,416498.6512,63256.81052
