measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),14,Maldives,3,Both,22,All ages,997,Chronic kidney disease due to diabetes mellitus type 1,1,Number,1990,274.96597264080646,353.8364261820751,203.2938024899246
2,DALYs (Disability-Adjusted Life Years),14,Maldives,3,Both,22,All ages,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,1990,353.64811825365354,459.20590014875376,278.17169844734144
2,DALYs (Disability-Adjusted Life Years),14,Maldives,3,Both,22,All ages,999,Refraction disorders,1,Number,1990,120.43764804697719,180.52920278881578,79.71075037569852
2,DALYs (Disability-Adjusted Life Years),14,Maldives,3,Both,22,All ages,1000,Near vision loss,1,Number,1990,82.87914985969103,160.01488377555438,35.81415416350127
2,DALYs (Disability-Adjusted Life Years),14,Maldives,3,Both,22,All ages,1005,Hepatoblastoma,1,Number,1990,13.242158619749773,22.92620000913096,4.535844645440251
2,DALYs (Disability-Adjusted Life Years),14,Maldives,3,Both,22,All ages,1006,Burkitt lymphoma,1,Number,1990,6.659916274107699,16.392049676453656,2.3602157528296557
2,DALYs (Disability-Adjusted Life Years),15,Myanmar,3,Both,22,All ages,367,Maternal hemorrhage,1,Number,1990,59140.55352467595,79891.96934144295,42513.86523758421
2,DALYs (Disability-Adjusted Life Years),15,Myanmar,3,Both,22,All ages,368,Maternal sepsis and other maternal infections,1,Number,1990,13245.515829965647,18318.89592253243,9411.613523123684
2,DALYs (Disability-Adjusted Life Years),15,Myanmar,3,Both,22,All ages,369,Maternal hypertensive disorders,1,Number,1990,26337.174405567555,35751.17878642588,19023.30095078219
2,DALYs (Disability-Adjusted Life Years),15,Myanmar,3,Both,22,All ages,370,Maternal obstructed labor and uterine rupture,1,Number,1990,2610.681445994368,3684.7949875130166,1845.512886564633
2,DALYs (Disability-Adjusted Life Years),15,Myanmar,3,Both,22,All ages,374,Ectopic pregnancy,1,Number,1990,1630.4172700408044,2258.8421954679143,1164.7562736120315
2,DALYs (Disability-Adjusted Life Years),15,Myanmar,3,Both,22,All ages,375,Indirect maternal deaths,1,Number,1990,4222.426613161801,6043.039360481292,2989.126474573918
2,DALYs (Disability-Adjusted Life Years),15,Myanmar,3,Both,22,All ages,376,Late maternal deaths,1,Number,1990,1987.5673309035417,2915.7125332350606,1212.156811900745
2,DALYs (Disability-Adjusted Life Years),74,Andorra,3,Both,22,All ages,382,Neonatal encephalopathy due to birth asphyxia and trauma,1,Number,1990,41.383644022860814,51.993067751282744,31.980980180466894
2,DALYs (Disability-Adjusted Life Years),74,Andorra,3,Both,22,All ages,383,Neonatal sepsis and other neonatal infections,1,Number,1990,24.769049060307122,40.37847944796472,13.890926353237216
2,DALYs (Disability-Adjusted Life Years),74,Andorra,3,Both,22,All ages,384,Hemolytic disease and other neonatal jaundice,1,Number,1990,0.7659439013958744,1.0060067896762248,0.581080603999468
2,DALYs (Disability-Adjusted Life Years),74,Andorra,3,Both,22,All ages,385,Other neonatal disorders,1,Number,1990,11.537385450317224,17.923933200716924,7.444110879868341
2,DALYs (Disability-Adjusted Life Years),74,Andorra,3,Both,22,All ages,394,Syphilis,1,Number,1990,3.4099416153595423,7.452594956266353,1.3412215712372897
2,DALYs (Disability-Adjusted Life Years),133,Venezuela (Bolivarian Republic of),3,Both,22,All ages,536,Gastroesophageal reflux disease,1,Number,1990,18976.659828320426,33770.709930614306,9588.251032804663
2,DALYs (Disability-Adjusted Life Years),133,Venezuela (Bolivarian Republic of),3,Both,22,All ages,547,Migraine,1,Number,1990,92994.22072250332,208512.9959101951,11555.710393735699
2,DALYs (Disability-Adjusted Life Years),133,Venezuela (Bolivarian Republic of),3,Both,22,All ages,548,Tension-type headache,1,Number,1990,8473.119002600373,33069.49429597965,2295.7206869262764
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,3,Both,22,All ages,934,Drug-susceptible tuberculosis,1,Number,1990,83613.92489932368,117376.3927669205,62708.80478358066
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,1990,78.84040993090005,175.7939095538345,6.999865462333291
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,3,Both,22,All ages,941,Sexual violence,1,Number,1990,1727.6090646564166,2450.6867561901945,1152.3530740873389
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,3,Both,22,All ages,942,Myocarditis,1,Number,1990,778.212522416497,1460.517969360951,347.88456518423163
2,DALYs (Disability-Adjusted Life Years),27,Samoa,3,Both,22,All ages,300,HIV/AIDS resulting in other diseases,1,Number,1990,7.556175193583468,14.336536441739522,2.1990186516732524
2,DALYs (Disability-Adjusted Life Years),27,Samoa,3,Both,22,All ages,319,Typhoid fever,1,Number,1990,284.0103552511189,523.001270873512,129.13396302768274
2,DALYs (Disability-Adjusted Life Years),27,Samoa,3,Both,22,All ages,320,Paratyphoid fever,1,Number,1990,26.416971361003494,56.4938443556384,10.15346075087257
2,DALYs (Disability-Adjusted Life Years),62,Russian Federation,3,Both,22,All ages,394,Syphilis,1,Number,1990,5165.002872435383,5959.09024733794,4503.820318711021
2,DALYs (Disability-Adjusted Life Years),62,Russian Federation,3,Both,22,All ages,395,Chlamydial infection,1,Number,1990,3029.852394252602,4001.968158454199,2348.783880319598
2,DALYs (Disability-Adjusted Life Years),62,Russian Federation,3,Both,22,All ages,396,Gonococcal infection,1,Number,1990,1405.8952914675747,1872.5207431750835,1093.8518747046655
2,DALYs (Disability-Adjusted Life Years),62,Russian Federation,3,Both,22,All ages,397,Trichomoniasis,1,Number,1990,3503.5545275727404,7427.845226720519,1446.4854826170076
2,DALYs (Disability-Adjusted Life Years),62,Russian Federation,3,Both,22,All ages,398,Genital herpes,1,Number,1990,5070.602283662783,10057.063490691704,2103.8623807072654
2,DALYs (Disability-Adjusted Life Years),62,Russian Federation,3,Both,22,All ages,399,Other sexually transmitted infections,1,Number,1990,9381.551002245471,12126.578590764591,7389.520811388124
2,DALYs (Disability-Adjusted Life Years),62,Russian Federation,3,Both,22,All ages,401,Acute hepatitis A,1,Number,1990,5338.843525825534,7537.280533463462,3743.707413455825
2,DALYs (Disability-Adjusted Life Years),62,Russian Federation,3,Both,22,All ages,402,Acute hepatitis B,1,Number,1990,10175.223091662107,11208.854121438639,9020.904634826406
2,DALYs (Disability-Adjusted Life Years),62,Russian Federation,3,Both,22,All ages,403,Acute hepatitis C,1,Number,1990,349.9671751021948,511.19584833528404,247.40300539112584
2,DALYs (Disability-Adjusted Life Years),62,Russian Federation,3,Both,22,All ages,404,Acute hepatitis E,1,Number,1990,267.26680354359604,406.18136875987307,168.82570568133178
2,DALYs (Disability-Adjusted Life Years),62,Russian Federation,3,Both,22,All ages,523,Chronic hepatitis C including cirrhosis,1,Number,1990,73826.75988452317,89473.25037553904,61926.5457015296
